GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
 "16000","Idaho",7,SAGDP3N,1,"...","All industry total ","Thousands of dollars",1923499,1950993,2060142,2145267,2164355,2411349,2628818,2912326,2978413,3152977,3260998,3176393,3029542,3082699,3265629,3391515,3607765,3866344,3950945,4209809,4544423,4726871,5197248,2700305,4080565
 "16000","Idaho",7,SAGDP3N,2,"..."," Private industries ","Thousands of dollars",1933124,1962217,2074059,2158311,2167644,2435871,2654977,2939466,3008003,3178677,3284638,3208402,3085302,3131081,3317597,3442507,3669979,3929280,4007462,4278571,4605892,4795418,5274453,2830206,4223029
 "16000","Idaho",7,SAGDP3N,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of dollars",-14968,-92965,-101318,-145816,-107694,-60131,-49099,-49864,-79742,-27810,4644,-13517,-15679,-31395,17293,7837,14968,67036,57404,11284,2131,3190,-9722,-675359,-152318
 "16000","Idaho",7,SAGDP3N,4,"111-112","   Farms ","Thousands of dollars",-29944,-107963,-118078,-162241,-123229,-75864,-66382,-67447,-98680,-48161,-19129,-40381,-34778,-54149,-8034,-15597,-10368,41667,33612,-12060,-30251,-33402,-43856,-677285,-180231
 "16000","Idaho",7,SAGDP3N,5,"113-115","   Forestry, fishing, and related activities ","Thousands of dollars",14976,14998,16760,16425,15535,15733,17282,17583,18938,20352,23774,26864,19099,22754,25327,23435,25336,25369,23793,23343,32383,36592,34135,1926,27913
 "16000","Idaho",7,SAGDP3N,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of dollars",16491,17033,17185,17491,12815,12544,14588,16264,18177,20936,23877,29985,22833,26275,30678,34840,36045,37766,35224,38961,39638,36466,39678,19452,50323
 "16000","Idaho",7,SAGDP3N,7,"211","   Oil and gas extraction ","Thousands of dollars",0,0,20,29,229,592,679,1182,1552,1747,2146,7457,3237,3325,3130,3765,3070,4983,5625,4628,6300,3564,1339,982,1096
 "16000","Idaho",7,SAGDP3N,8,"212","   Mining (except oil and gas) ","Thousands of dollars",16117,16593,16702,16976,12285,11605,13509,14590,16064,18390,20655,21165,18468,21212,25434,28496,30398,29546,25936,30665,31227,30579,36259,25877,47258
 "16000","Idaho",7,SAGDP3N,9,"213","   Support activities for mining ","Thousands of dollars",374,440,463,486,301,348,400,492,561,799,1075,1363,1128,1738,2114,2579,2577,3237,3664,3668,2111,2323,2080,-7408,1969
 "16000","Idaho",7,SAGDP3N,10,"22","  Utilities ","Thousands of dollars",65567,69029,73133,77197,72084,93024,83146,101818,91179,113859,103496,102339,111015,147363,159569,168542,171901,184085,205801,200874,215518,222465,230697,235717,242151
 "16000","Idaho",7,SAGDP3N,11,"23","  Construction ","Thousands of dollars",20668,23182,25592,26943,27202,28935,31076,36917,42984,43292,39606,32747,29890,28503,27493,30168,33104,35158,38306,41703,45667,48041,54180,-188397,-175845
 "16000","Idaho",7,SAGDP3N,12,"31-33","  Manufacturing ","Thousands of dollars",100282,110985,124364,140530,138497,143244,152186,162337,164648,172937,159944,159926,170429,166604,182179,192583,230152,256162,257379,247470,288444,288332,298478,95000,139707
 "16000","Idaho",7,SAGDP3N,13,"321,327-339","   Durable goods manufacturing ","Thousands of dollars",56279,64169,75585,91141,86226,92009,97716,104654,107380,111640,99962,96645,96015,92619,95615,98785,121628,144705,137150,125570,151957,155137,158602,5035,45084
 "16000","Idaho",7,SAGDP3N,14,"321","    Wood product manufacturing ","Thousands of dollars",10263,10354,10683,11100,8121,8413,8700,9579,10031,10528,9794,9246,8959,8647,9345,9715,10095,9771,10096,10828,11622,11636,13122,-13168,-2167
 "16000","Idaho",7,SAGDP3N,15,"327","    Nonmetallic mineral product manufacturing ","Thousands of dollars",2564,2760,3008,3041,2774,2988,3428,3709,3944,4406,4394,4095,4124,3697,3377,3301,3418,3912,4117,4272,4726,5464,6555,3082,5116
 "16000","Idaho",7,SAGDP3N,16,"331","    Primary metal manufacturing ","Thousands of dollars",952,1067,1127,1147,875,962,1317,1497,1608,1784,1884,2140,2890,2770,2995,2717,2774,2853,3198,3145,2939,2477,2926,-544,2349
 "16000","Idaho",7,SAGDP3N,17,"332","    Fabricated metal product manufacturing ","Thousands of dollars",4139,4379,4650,4772,4039,4244,4650,5046,5181,5622,5501,6438,5824,6170,7369,7023,10771,10702,10904,10442,12450,11539,14096,-22123,-7613
 "16000","Idaho",7,SAGDP3N,18,"333","    Machinery manufacturing ","Thousands of dollars",3564,4001,4679,5179,4758,4923,4851,5114,5012,5133,4959,5513,6170,5509,5532,5727,6134,6383,6678,7133,7842,7775,8944,-21570,-15254
 "16000","Idaho",7,SAGDP3N,19,"334","    Computer and electronic product manufacturing ","Thousands of dollars",28811,34959,43922,58004,57169,62484,65818,69636,70877,71926,62546,58477,56977,55004,55562,57443,70957,93124,82815,72345,92620,95428,89964,76402,80465
