GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
 "98000","Far West",8,SAGDP6N,1,"...","All industry total ","Thousands of dollars",104046520,107876623,113930615,122039384,125883039,132883321,136853834,149015703,160132536,174182900,183173442,196620677,184816439,191983895,204269001,204082540,217491399,227495443,237643590,243784485,254796558,281113313,300441118,301322699,323923892
 "98000","Far West",8,SAGDP6N,2,"..."," Private industries ","Thousands of dollars",104041051,107871057,113924438,122033100,125876840,132876779,136846879,149007419,160123923,174171669,183161799,196608854,184805470,191972055,204256624,204070296,217477158,227480641,237629563,243768910,254777048,281091865,300420191,301297288,323902488
 "98000","Far West",8,SAGDP6N,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of dollars",979194,877874,1008246,996400,966952,892531,1038733,1038782,1096456,1243824,1418834,1677368,1483174,1629954,1798158,1845728,1944782,2110993,1938298,1846567,1969976,2087522,2173639,2226165,2426729
 "98000","Far West",8,SAGDP6N,4,"111-112","   Farms ","Thousands of dollars",574950,529481,628202,594809,608433,566462,666973,691001,690406,783068,873011,967816,946032,990669,1049754,1087043,1125676,1305264,1233107,1148757,1232678,1224033,1280698,1355218,1467690
 "98000","Far West",8,SAGDP6N,5,"113-115","   Forestry, fishing, and related activities ","Thousands of dollars",404244,348393,380044,401591,358518,326068,371760,347781,406050,460755,545823,709552,537142,639285,748404,758684,819106,805729,705191,697810,737299,863489,892941,870946,959039
 "98000","Far West",8,SAGDP6N,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of dollars",1938035,1442470,1315161,1761220,1740692,1552323,1716289,2073462,2576629,3140294,4994872,10595908,4795835,6015749,7354333,7988478,8420733,5877347,3487037,3624539,3245864,3844320,3431192,3000820,3477182
 "98000","Far West",8,SAGDP6N,7,"211","   Oil and gas extraction ","Thousands of dollars",1642134,1147868,1019119,1444381,1449554,1279139,1440246,1780341,2264118,2790926,4571629,10097366,4261131,5360843,6536267,7155296,7522498,5139067,2835422,2935233,2541584,3000498,2634691,2159723,2567231
 "98000","Far West",8,SAGDP6N,8,"212","   Mining (except oil and gas) ","Thousands of dollars",210216,204240,214736,223312,212921,199959,208532,224109,240662,259608,316596,358560,379949,496411,651517,656582,725139,539180,474575,504299,540344,699809,642005,663703,739400
 "98000","Far West",8,SAGDP6N,9,"213","   Support activities for mining ","Thousands of dollars",85684,90363,81305,93527,78217,73224,67511,69012,71849,89761,106647,139982,154756,158495,166549,176600,173096,199101,177039,185007,163937,144013,154495,177394,170551
 "98000","Far West",8,SAGDP6N,10,"22","  Utilities ","Thousands of dollars",4309059,4473777,4620968,4860585,5087446,5610202,5813360,6246819,6549939,7359378,8314325,8885406,9189291,9351081,9500245,9377729,9440423,9479452,9754074,10221073,10777804,11032054,11499277,11898642,12337333
 "98000","Far West",8,SAGDP6N,11,"23","  Construction ","Thousands of dollars",858556,952628,1035587,1159979,1219867,1304884,1343978,1593926,1721153,1811734,1896134,1952598,1735736,1617706,1596428,1669113,1813283,1942354,2143891,2328766,2440547,2727939,2987154,3210563,3443357
 "98000","Far West",8,SAGDP6N,12,"31-33","  Manufacturing ","Thousands of dollars",5505943,5775651,5993715,6707433,6686904,7099382,7157044,7703820,8169481,8701295,9272491,10387983,11184538,10903218,11286495,11371048,12329681,12892644,13461383,13582796,14050643,14723337,15398372,16160252,16820123
 "98000","Far West",8,SAGDP6N,13,"321,327-339","   Durable goods manufacturing ","Thousands of dollars",2344410,2536439,2712872,3023116,3170676,3245725,3244840,3461183,3500806,3743345,4173407,4753982,4856080,4811169,4824355,4718950,5294144,5770870,5921413,5862784,6081335,6525145,6944008,7507770,8038713
