GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
 "55000","Wisconsin",3,SAGDP6N,1,"...","All industry total ","Thousands of dollars",11959965,12271403,13197518,13461474,14096473,14677143,15323501,16198289,16908760,17622055,17711083,17981010,18551066,18889196,19779309,20021478,21045465,20742934,20773389,21464957,21912040,22633871,22899001,23220021,24847086
 "55000","Wisconsin",3,SAGDP6N,2,"..."," Private industries ","Thousands of dollars",11956728,12268096,13194003,13458086,14092830,14673554,15319577,16194105,16904560,17617363,17706302,17976157,18546527,18884114,19773523,20016174,21040342,20737633,20768707,21460237,21907210,22628786,22893772,23214532,24841634
 "55000","Wisconsin",3,SAGDP6N,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of dollars",255951,220793,237692,230881,226278,222198,219928,225436,214041,225631,259513,251077,272458,289784,259872,270688,283470,328244,305291,290998,321591,323554,340501,356518,389017
 "55000","Wisconsin",3,SAGDP6N,4,"111-112","   Farms ","Thousands of dollars",246582,210041,225145,219798,214934,210997,208474,212681,200194,210599,243682,233009,256172,272661,242206,252604,264424,310793,288611,273538,293598,291608,305397,323046,350003
 "55000","Wisconsin",3,SAGDP6N,5,"113-115","   Forestry, fishing, and related activities ","Thousands of dollars",9370,10752,12547,11083,11344,11201,11455,12755,13846,15031,15831,18068,16286,17123,17665,18084,19045,17451,16679,17460,27992,31946,35104,33472,39014
 "55000","Wisconsin",3,SAGDP6N,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of dollars",21504,24231,25358,28590,27492,26107,27808,30663,31013,33269,34704,34831,30404,32764,38419,44936,53185,66944,54637,54768,70140,82247,72320,69332,80718
 "55000","Wisconsin",3,SAGDP6N,7,"211","   Oil and gas extraction ","Thousands of dollars",159,227,201,196,415,700,868,951,922,1640,1710,2030,1335,1148,1125,1861,3823,4663,1028,1019,1121,0,0,0,0
 "55000","Wisconsin",3,SAGDP6N,8,"212","   Mining (except oil and gas) ","Thousands of dollars",20590,23212,24356,27518,26622,24940,26854,29559,29824,31343,32678,32493,28752,31311,35812,41292,47699,60691,52008,52044,67424,80474,70860,67593,78945
 "55000","Wisconsin",3,SAGDP6N,9,"213","   Support activities for mining ","Thousands of dollars",755,792,801,876,455,467,86,153,268,286,316,307,317,304,1483,1784,1663,1591,1600,1705,1595,1773,1460,1740,1773
 "55000","Wisconsin",3,SAGDP6N,10,"22","  Utilities ","Thousands of dollars",486772,503910,540311,565907,543451,565020,640212,743106,707403,763643,768752,843029,857603,887351,950619,979739,1024596,922934,898319,817207,865159,865514,854385,873568,909437
 "55000","Wisconsin",3,SAGDP6N,11,"23","  Construction ","Thousands of dollars",72609,80806,89578,91921,95645,102058,108855,116986,122877,116123,112814,106911,104159,99525,99321,101882,110518,110661,115371,121426,131585,138725,145876,163645,186715
 "55000","Wisconsin",3,SAGDP6N,12,"31-33","  Manufacturing ","Thousands of dollars",772183,787406,831125,938943,951404,1037689,1066042,1133393,1186719,1225100,1257737,1230333,1324065,1324280,1416704,1449119,1567848,1489333,1442224,1438673,1548198,1605705,1674019,1742952,1954942
 "55000","Wisconsin",3,SAGDP6N,13,"321,327-339","   Durable goods manufacturing ","Thousands of dollars",382653,399047,431530,454730,485860,529721,549677,571564,598185,607252,622378,639364,661522,665484,684941,699217,755238,734286,701815,676392,714627,736961,778476,788565,880550
 "55000","Wisconsin",3,SAGDP6N,14,"321","    Wood product manufacturing ","Thousands of dollars",18870,19182,20208,21064,20085,21065,22324,23568,24895,25811,26504,26783,27190,24995,25116,25212,26038,23522,22714,23961,25263,26499,27302,28288,30677
 "55000","Wisconsin",3,SAGDP6N,15,"327","    Nonmetallic mineral product manufacturing ","Thousands of dollars",14690,15381,16671,16988,17110,18543,19975,21650,23379,23665,24578,25206,26667,25977,26232,25828,26245,27288,27263,28021,30139,32333,34297,37277,41156
