GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
 "23000","Maine",1,SAGDP3N,1,"...","All industry total ","Thousands of dollars",2925492,3151466,3059265,3223960,3374620,3580165,3812111,3978706,4134209,4390584,4177981,4243925,4110569,4354318,4392008,4545484,4647268,4986564,5253724,5400650,5545982,5876210,6527687,5109913,6092195
 "23000","Maine",1,SAGDP3N,2,"..."," Private industries ","Thousands of dollars",2956235,3176479,3083649,3251327,3403031,3614038,3854743,4027016,4184636,4442611,4232791,4292641,4168708,4409728,4457582,4613503,4715947,5055769,5320852,5471530,5612643,5942635,6602754,5239569,6220905
 "23000","Maine",1,SAGDP3N,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of dollars",20700,17922,16377,14074,17332,12471,15913,19270,13247,21704,26573,29498,19822,-2371,28727,25684,30445,38839,38402,33211,33112,31939,34275,-72806,-15302
 "23000","Maine",1,SAGDP3N,4,"111-112","   Farms ","Thousands of dollars",10033,6841,5437,2537,7294,1845,4677,6004,-2972,4314,9066,9883,3057,-21047,8937,6638,11581,19001,18762,14468,17805,14614,15821,-58172,-6217
 "23000","Maine",1,SAGDP3N,5,"113-115","   Forestry, fishing, and related activities ","Thousands of dollars",10667,11080,10940,11537,10038,10626,11236,13266,16219,17390,17507,19615,16765,18676,19790,19046,18865,19838,19640,18743,15307,17324,18454,-14635,-9085
 "23000","Maine",1,SAGDP3N,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of dollars",968,950,934,980,965,1084,1052,989,1023,1173,1691,2389,1337,2523,3081,3267,3416,4111,4001,4824,4893,5573,6199,6389,6832
 "23000","Maine",1,SAGDP3N,7,"211","   Oil and gas extraction ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,718,1128,0,0,0,0,0,0,0,0,0,0,0,0,0
 "23000","Maine",1,SAGDP3N,8,"212","   Mining (except oil and gas) ","Thousands of dollars",842,896,870,925,942,1064,1028,972,1023,1173,972,1211,1298,2415,2821,3021,3129,3641,4001,4824,4892,5325,6193,6389,6832
 "23000","Maine",1,SAGDP3N,9,"213","   Support activities for mining ","Thousands of dollars",126,54,64,55,23,20,24,17,0,0,0,50,39,108,260,246,287,470,0,0,1,248,6,0,0
 "23000","Maine",1,SAGDP3N,10,"22","  Utilities ","Thousands of dollars",119727,106283,95364,98526,98132,111451,111193,115641,145317,149128,145638,161206,152909,170795,168388,171854,176231,192286,195752,188072,205876,209603,234570,261602,269868
 "23000","Maine",1,SAGDP3N,11,"23","  Construction ","Thousands of dollars",18816,22801,23952,25683,25204,28133,30785,33525,35258,34638,32197,30676,30470,31804,32598,32819,33780,35787,37520,38554,40418,43219,49824,-89869,-39935
