GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
 "09000","Connecticut",1,SAGDP7N,1,"...","All industry total ","Thousands of dollars",50568520,51906772,53755314,59834228,62264569,64527991,66380943,76332073,81040630,90802125,97517836,100441364,100575149,99723518,93431387,96584621,94992103,95466076,103889605,106714047,112181542,116594970,121798127,116162109,127138921
 "09000","Connecticut",1,SAGDP7N,2,"..."," Private industries ","Thousands of dollars",48500565,49691228,51377549,57388565,59619159,61587752,63388850,73087717,77179055,86421074,92844946,95478054,95758601,95115679,88913956,91836320,90080625,90470206,98731670,101435521,106490168,110886446,116036882,110462716,121079051
 "09000","Connecticut",1,SAGDP7N,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of dollars",153165,166320,184473,233623,192715,122711,159540,204897,227296,190739,189880,200697,176100,209698,216885,194376,203533,109501,161637,88510,140796,129082,172469,(D),160581
 "09000","Connecticut",1,SAGDP7N,4,"111-112","   Farms ","Thousands of dollars",107127,123909,140316,177368,134509,70050,107337,158392,181013,136824,145091,155195,137640,167332,185390,162985,175214,68269,113016,38094,103144,109387,149182,134816,131951
 "09000","Connecticut",1,SAGDP7N,5,"113-115","   Forestry, fishing, and related activities ","Thousands of dollars",46038,42411,44157,56255,58206,52662,52203,46505,46283,53915,44789,45502,38460,42367,31496,31391,28320,41232,48621,50416,37651,19695,23288,(D),28630
 "09000","Connecticut",1,SAGDP7N,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of dollars",21865,27258,21996,35297,46079,47676,61104,58346,62468,86720,99935,56494,50306,96987,78488,103267,90800,108270,158185,205350,102717,108812,100654,(D),130543
 "09000","Connecticut",1,SAGDP7N,7,"211","   Oil and gas extraction ","Thousands of dollars",66,-95,-197,-222,0,0,0,(D),(D),(D),(D),(D),(D),(D),0,0,0,0,0,0,0,0,0,0,0
 "09000","Connecticut",1,SAGDP7N,8,"212","   Mining (except oil and gas) ","Thousands of dollars",23015,28010,22444,34237,(D),44875,57727,55035,61585,84592,99443,55492,50136,95645,75762,101229,88249,104416,156070,205096,99916,107368,98884,141237,128128
 "09000","Connecticut",1,SAGDP7N,9,"213","   Support activities for mining ","Thousands of dollars",-1216,-656,-251,1282,(D),2801,3377,(D),(D),(D),(D),(D),(D),(D),2726,2038,2551,3854,2115,253,2801,1445,1771,(D),2415
 "09000","Connecticut",1,SAGDP7N,10,"22","  Utilities ","Thousands of dollars",1369323,1223773,1387045,1252512,1205106,1076818,1206701,1282606,1904600,2485150,2662966,2876233,3109343,2870051,2533995,3008901,3008727,3377099,2957366,2518836,2483242,2641636,2761181,2785683,2882158
 "09000","Connecticut",1,SAGDP7N,11,"23","  Construction ","Thousands of dollars",1341737,1455066,1608317,1818872,1898347,1777204,2144762,2618574,3151584,3562769,3548270,2771613,2972311,2762656,2598944,2766698,2492842,2268294,2229261,2243751,2169486,2220132,2179946,2746696,2666403
 "09000","Connecticut",1,SAGDP7N,12,"31-33","  Manufacturing ","Thousands of dollars",6500046,6224938,6543510,6268382,6858167,9824474,9984534,13977133,14639581,20256960,20511965,20911254,12143286,12439557,10938266,11334805,12146595,11717263,12479652,10756530,11392063,14513366,16174131,14434599,16620048
 "09000","Connecticut",1,SAGDP7N,13,"321,327-339","   Durable goods manufacturing ","Thousands of dollars",3801699,3564360,2854015,2744421,3352496,2606178,3462086,2855776,3683062,4491299,4243814,4467140,5328082,7386681,6485057,7161612,7386328,6925089,7694336,6445616,7012776,9491220,11326020,9222311,10907752
 "09000","Connecticut",1,SAGDP7N,14,"321","    Wood product manufacturing ","Thousands of dollars",14707,5848,-10752,-32953,-16779,754,-8412,-13240,-13455,-3035,70,8529,5033,(D),(D),(D),(D),8324,(D),17831,13355,10827,15647,33507,53305
 "09000","Connecticut",1,SAGDP7N,15,"327","    Nonmetallic mineral product manufacturing ","Thousands of dollars",74927,46872,131584,104720,79800,35801,19412,35990,28424,2355,33785,39648,23412,31571,62760,88194,49106,58366,71482,77840,63521,64052,23012,77876,67440
