GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
 "30000","Montana",7,SAGDP6N,1,"...","All industry total ","Thousands of dollars",1560041,1607222,1593759,1684803,1657499,1685120,1790058,1939536,2080138,2227250,2401911,2509705,2507978,2522998,2676160,2756661,2881467,2979903,2838445,2874736,3064393,3368151,3454510,3475781,3733228
 "30000","Montana",7,SAGDP6N,2,"..."," Private industries ","Thousands of dollars",1560041,1607222,1593759,1684803,1657499,1685120,1790058,1939536,2080138,2227250,2401911,2509705,2507978,2522998,2676160,2756661,2881467,2979903,2838445,2874736,3064393,3368151,3454510,3475781,3733228
 "30000","Montana",7,SAGDP6N,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of dollars",95930,92754,97084,98196,93905,102636,100220,100929,106081,120254,151245,149572,143436,144516,150084,152187,159787,181974,173012,161876,174577,174756,182077,191161,206855
 "30000","Montana",7,SAGDP6N,4,"111-112","   Farms ","Thousands of dollars",87930,84532,88754,89585,85740,94006,91394,91412,96519,110217,140096,137125,132542,133497,137974,139848,147241,169569,159962,150554,161492,160307,167504,177345,191949
 "30000","Montana",7,SAGDP6N,5,"113-115","   Forestry, fishing, and related activities ","Thousands of dollars",8000,8222,8330,8611,8165,8630,8826,9517,9561,10037,11149,12446,10895,11019,12109,12340,12546,12405,13050,11322,13085,14449,14572,13816,14905
 "30000","Montana",7,SAGDP6N,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of dollars",141496,125445,141955,163622,170766,146450,152673,178611,269943,345171,417264,496341,386476,430987,504720,517671,552974,577102,427022,390387,422650,483633,451553,406996,483010
 "30000","Montana",7,SAGDP6N,7,"211","   Oil and gas extraction ","Thousands of dollars",11947,15230,17117,21153,28186,26851,24092,46533,65481,104188,131704,141986,141778,158805,175977,184311,195819,215507,179355,177171,164041,171493,165266,140736,161688
 "30000","Montana",7,SAGDP6N,8,"212","   Mining (except oil and gas) ","Thousands of dollars",120270,102413,118105,135261,135037,111993,120429,120023,190019,223347,268867,334086,225859,253322,306853,303843,328574,329465,218866,191164,239974,292965,268172,247807,302750
 "30000","Montana",7,SAGDP6N,9,"213","   Support activities for mining ","Thousands of dollars",9279,7802,6734,7208,7542,7605,8152,12055,14444,17636,16692,20269,18839,18861,21890,29516,28581,32131,28800,22053,18634,19175,18115,18453,18573
 "30000","Montana",7,SAGDP6N,10,"22","  Utilities ","Thousands of dollars",150391,146360,154319,156777,134562,129959,139650,141768,142308,141033,149261,163779,193234,189778,205046,205794,203441,203903,209601,203139,211344,218713,232209,236515,230619
